1.586683	0.108006	28.001440	0.103413	0.108076	27.998605	
1.590346	0.122405	28.000477	0.103107	0.122432	27.998014	
1.594009	0.142619	27.998935	0.102794	0.142590	27.996649	
1.599041	0.180471	27.995400	0.102515	0.180616	27.993713	
1.604074	0.230507	27.989442	0.102714	0.230538	27.988215	
1.609107	0.293140	27.979964	0.103747	0.293040	27.979512	
1.614140	0.368654	27.965617	0.105729	0.368667	27.965860	
1.620743	0.487405	27.936717	0.108805	0.487268	27.937737	
1.627347	0.628057	27.892495	0.109602	0.627847	27.893738	
1.633950	0.789636	27.827975	0.106056	0.789366	27.828169	
1.640554	0.970569	27.737167	0.102537	0.970324	27.735996	
1.647080	1.166116	27.614699	0.106032	1.166051	27.611728	
1.653606	1.375231	27.452327	0.109684	1.375102	27.448636	
1.660132	1.594076	27.243324	0.104451	1.593913	27.240661	
1.666658	1.817955	26.982960	0.104217	1.817765	26.982315	
1.670188	1.939498	26.819381	0.108210	1.939125	26.819573	
1.673719	2.059326	26.640584	0.109552	2.059157	26.641051	
1.677249	2.174859	26.449205	0.106381	2.174557	26.449217	
1.680780	2.283735	26.248573	0.102810	2.283424	26.247553	
1.684310	2.384112	26.042357	0.103688	2.383921	26.040211	
1.687841	2.475180	25.833425	0.107620	2.474902	25.830512	
1.691371	2.556612	25.624570	0.109650	2.556463	25.621411	
1.694902	2.628406	25.418662	0.107811	2.628217	25.415895	
1.699119	2.701993	25.180250	0.103749	2.701808	25.178075	
1.703337	2.763454	24.952906	0.102678	2.763160	24.951745	
1.707555	2.814115	24.738930	0.105308	2.813974	24.738603	
1.711773	2.855273	24.540260	0.108460	2.854906	24.540188	
1.716061	2.888740	24.355178	0.109635	2.888654	24.355470	
1.720348	2.915220	24.186835	0.108529	2.914979	24.187092	
1.724636	2.935971	24.034733	0.106264	2.935864	24.034543	
1.728924	2.952049	23.898432	0.104114	2.951953	23.897780	
1.733276	2.964527	23.775572	0.102816	2.964392	23.774654	
1.737628	2.973983	23.666951	0.102542	2.973884	23.665552	
1.741980	2.981095	23.571324	0.103048	2.981041	23.569411	
1.746332	2.986391	23.487673	0.103981	2.986328	23.485477	
1.750711	2.990315	23.414577	0.105051	2.990303	23.412049	
1.755090	2.993185	23.351274	0.106070	2.992878	23.348956	
1.759469	2.995271	23.296632	0.106948	2.995084	23.293961	
1.763848	2.996772	23.249724	0.107658	2.996960	23.246876	
1.768139	2.997824	23.210441	0.108196	2.997854	23.207434	
1.772429	2.998574	23.176871	0.108603	2.998353	23.174134	
1.776720	2.999107	23.148261	0.108904	2.999090	23.145264	
1.781011	2.999480	23.123991	0.109122	2.999523	23.120902	
1.785431	2.999746	23.102941	0.109282	2.999596	23.099960	
1.789852	2.999928	23.085298	0.109394	2.999898	23.082244	
1.794273	3.000050	23.070548	0.109471	2.999847	23.067381	
1.798693	3.000131	23.058275	0.109525	3.000026	23.055163	
1.803124	3.000184	23.048092	0.109561	3.000234	23.045109	
